"mp-29628",0.374416,0.374416,0.378521
"mp-29731",0.690585,0.690585,0.293631
"mp-29889",0.220267,0.220267,0.117112
"mp-30311",0.378887,0.378887,0.378546
"mp-30315",0.849005,0.849005,0.975401
"mp-30519",0.2219,0.2219,0.244311
"mp-30543",0.226966,0.226966,0.386716
"mp-30993",0.414968,0.414968,0.11015
"mp-3104",0.711686,0.711686,0.512923
"mp-3297",0.92568,0.92568,1.068746
"mp-3427",1.331933,1.331933,1.306834
"mp-3503",0.834527,0.834527,0.831661
"mp-3551",0.245483,0.245483,0.198081
"mp-3653",1.047488,1.047488,0.999982
"mp-37722",0.679709,0.679709,0.708019
"mp-38725",1.176182,1.176182,1.206528
"mp-4024",0.249073,0.249073,0.199628
"mp-4287",0.816347,0.816347,0.763107
"mp-4495",0.18783,0.18783,0.135577
"mp-470",1.123438,1.123438,1.4768
"mp-4824",0.416049,0.416049,0.294606
"mp-4888",1.293197,1.293197,0.868891
"mp-505366",0.221091,0.221091,0.169935
"mp-5339",0.133715,0.133715,0.109368
"mp-541040",0.942119,0.942119,0.904855
"mp-541923",0.291864,0.291864,0.334212
"mp-542737",1.136541,1.136541,1.272564
"mp-545529",0.787201,0.787201,0.31664
"mp-545728",0.666329,0.666329,0.266771
"mp-545847",0.773314,0.773314,0.31361
"mp-546011",0.575999,0.575999,0.301511
"mp-546082",0.810571,0.810571,0.331078
"mp-546152",0.786813,0.786813,0.318642
"mp-546266",0.681099,0.681099,0.286358
"mp-546350",0.756584,0.756584,0.307598
"mp-546621",0.750082,0.750082,0.304441
"mp-546625",0.746215,0.746215,0.302307
"mp-546672",0.671467,0.671467,0.257536
"mp-547125",0.793006,0.793006,0.323213
"mp-5487",0.771977,0.771977,0.744042
"mp-549127",0.800541,0.800541,0.326768
"mp-549333",0.66595,0.66595,0.269832
"mp-549475",0.738117,0.738117,0.295661
"mp-549589",0.509298,0.509298,0.239241
"mp-549709",0.804416,0.804416,0.328407
"mp-550111",0.73059,0.73059,0.287413
"mp-550635",0.716045,0.716045,0.299465
"mp-550805",0.825359,0.825359,0.335818
"mp-551101",0.686064,0.686064,0.288968
"mp-551250",0.690923,0.690923,0.290956
"mp-551816",0.713793,0.713793,0.294327
"mp-551900",0.73022,0.73022,0.279557
"mp-552008",0.796309,0.796309,0.324872
"mp-552292",0.668399,0.668399,0.275506
"mp-552488",0.48577,0.48577,0.217747
"mp-552604",0.833846,0.833846,0.331826
"mp-552738",0.697659,0.697659,0.293884
"mp-552857",0.677284,0.677284,0.283901
"mp-552992",0.741609,0.741609,0.299592
"mp-553082",0.78963,0.78963,0.316129
"mp-553242",0.729402,0.729402,0.282142
"mp-553243",0.777148,0.777148,0.306452
"mp-554116",0.467947,0.467947,0.290045
"mp-554245",0.440885,0.440885,0.268947
"mp-554845",0.72934,0.72934,0.715548
"mp-555736",0.27816,0.27816,0.195607
"mp-556438",0.765432,0.765432,0.647077
"mp-556525",0.645685,0.645685,0.666484
"mp-556712",0.259465,0.259465,0.379672
"mp-557483",0.40188,0.40188,0.265
"mp-557737",0.307145,0.307145,0.530177
"mp-557862",0.284548,0.284548,0.371032
"mp-558212",0.73125,0.73125,0.616469
"mp-558229",0.379243,0.379243,0.32205
"mp-558317",0.716657,0.716657,0.603585
"mp-559347",1.467837,1.467837,1.875743
"mp-559639",0.641673,0.641673,0.496478
"mp-559691",1.236882,1.236882,0.888055
"mp-559893",0.556604,0.556604,0.380912
"mp-560340",0.496877,0.496877,0.705095
"mp-560785",0.294998,0.294998,0.355023
"mp-560786",0.3662,0.3662,0.310501
"mp-561375",0.366916,0.366916,0.312393
"mp-567809",0.164335,0.164335,0.114104
"mp-568032",0.238918,0.238918,0.19517
"mp-568556",1.429004,1.429004,1.370203
"mp-568742",0.104256,0.104256,0.086462
"mp-569055",0.154901,0.154901,0.126594
"mp-569282",0.223699,0.223699,0.221106
"mp-569349",0.178526,0.178526,0.169632
"mp-570256",0.112327,0.112327,0.12433
"mp-570339",0.117039,0.117039,0.109243
"mp-570844",0.396671,0.396671,0.321809
"mp-571085",0.194905,0.194905,0.289574
"mp-571164",0.162752,0.162752,0.242461
"mp-571594",0.166813,0.166813,0.256814
"mp-571623",0.206391,0.206391,0.327266
"mp-581833",0.319124,0.319124,1.010951
"mp-582259",1.296095,1.296095,1.437378
"mp-5962",0.365063,0.365063,0.287656
"mp-6081",0.950367,0.950367,0.605839
"mp-6138",1.138392,1.138392,0.783681
"mp-616218",0.15932,0.15932,0.141406
"mp-6208",1.232101,1.232101,0.96835
"mp-6228",0.98823,0.98823,0.70839
"mp-625541",0.404166,0.404166,0.463294
"mp-628185",0.172361,0.172361,0.251805
"mp-642735",0.313183,0.313183,0.458111
"mp-642736",0.367877,0.367877,0.609234
"mp-642821",0.350726,0.350726,0.607883
"mp-642845",0.289593,0.289593,0.506225
"mp-643006",0.275688,0.275688,0.492113
"mp-643010",0.282271,0.282271,0.410593
"mp-643022",0.28902,0.28902,0.495158
"mp-643248",0.755467,0.755467,0.675228
"mp-644494",0.315592,0.315592,0.453712
"mp-6564",0.920245,0.920245,0.704631
"mp-662530",0.560838,0.560838,0.234774
"mp-6655",1.160449,1.160449,0.930816
"mp-690684",0.865756,0.865756,0.643023
"mp-6941",1.198157,1.198157,0.896285
"mp-698032",0.630316,0.630316,0.665789
"mp-699464",1.148144,1.148144,0.917351
"mp-7013",1.067169,1.067169,0.808128
"mp-703316",0.747186,0.747186,1.083423
"mp-7060",0.55845,0.55845,0.248544
"mp-7061",0.488768,0.488768,0.244866
"mp-7089",0.235508,0.235508,0.137695
"mp-7090",0.269448,0.269448,0.188748
"mp-7100",0.84589,0.84589,0.526039
"mp-7129",0.299954,0.299954,0.183852
"mp-752851",1.393135,1.393135,0.978093
"mp-753173",0.469896,0.469896,0.0953
"mp-753594",1.026185,1.026185,0.669042
"mp-753712",0.516397,0.516397,0.11436
"mp-754217",0.421735,0.421735,0.10189
"mp-7548",0.217835,0.217835,0.207046
"mp-754969",0.545993,0.545993,0.126537
"mp-755084",0.782903,0.782903,0.725679
"mp-755323",0.67366,0.67366,0.284888
"mp-755336",0.406014,0.406014,0.105441
"mp-755401",0.562915,0.562915,0.477578
"mp-756389",0.71749,0.71749,0.761174
"mp-757031",1.312214,1.312214,1.451847
"mp-7623",0.32487,0.32487,0.3718
"mp-768906",0.602048,0.602048,0.163584
"mp-769025",0.722782,0.722782,0.817042
"mp-771976",0.672058,0.672058,0.672788
"mp-773137",0.14487,0.14487,0.106127
"mp-776532",0.956116,0.956116,1.331034
"mp-777297",0.388702,0.388702,0.752149
"mp-778602",0.562953,0.562953,0.554559
"mp-7812",0.807309,0.807309,0.987272
"mp-7950",0.44789,0.44789,0.258955
"mp-8203",0.344778,0.344778,0.503147
"mp-8430",0.405306,0.405306,0.266791
"mp-8452",0.497136,0.497136,0.463302
"mp-8514",0.645676,0.645676,0.644286
"mp-856",0.807077,0.807077,1.057387
"mp-861607",0.689364,0.689364,0.563945
"mp-861868",0.665899,0.665899,0.541026
"mp-861944",0.674967,0.674967,0.55156
"mp-861957",0.721514,0.721514,0.59058
"mp-8658",0.173539,0.173539,0.129684
"mp-867133",0.889407,0.889407,0.78288
"mp-867943",0.58609,0.58609,0.617588
"mp-8751",0.302143,0.302143,0.16874
"mp-8756",0.290472,0.290472,0.200189
"mp-8799",0.276018,0.276018,0.210539
"mp-8804",0.967248,0.967248,0.924541
"mp-8866",0.286344,0.286344,0.271317
"mp-8936",0.456709,0.456709,0.381883
"mp-8959",0.295046,0.295046,0.378976
"mp-8976",0.444167,0.444167,0.140737
"mp-9077",0.995754,0.995754,0.73159
"mp-913",0.300983,0.300983,0.284863
"mp-9194",0.458153,0.458153,0.231577
"mp-9250",0.239307,0.239307,0.137849
"mp-9304",0.477775,0.477775,0.233894
"mp-9338",0.794403,0.794403,0.552258
"mp-9486",0.439177,0.439177,0.815177
"mp-9517",0.902872,0.902872,0.732497
"mp-9562",0.553625,0.553625,0.37946
"mp-9650",1.074809,1.074809,1.288901
"mp-971712",0.364414,0.364414,0.335327
"mp-973585",0.536939,0.536939,0.091747
"mp-973981",0.570685,0.570685,0.123576
"mp-974713",0.363423,0.363423,0.528202
"mp-975666",0.490075,0.490075,0.204415
"mp-9759",0.639844,0.639844,0.628712
"mp-983603",0.525213,0.525213,0.255312
"mp-9845",0.252819,0.252819,0.162728
"mp-984766",0.937943,0.937943,1.174892
"mp-9915",0.853748,0.853748,0.646507
"mp-10233",0.926975,0.85974,0.93885
"mp-10234",0.694525,0.580614,0.668185
"mp-10368",0.589899,0.578429,0.523398
"mp-10533",0.328583,0.430234,0.339695
"mp-11000",1.692812,1.700001,1.643334
"mp-11165",0.982522,0.937508,0.980979
"mp-11347",0.769905,0.762186,0.692848
"mp-1146",0.350005,0.341854,0.332214
"mp-11582",0.305646,0.297963,0.29974
"mp-11623",0.789821,0.899649,0.86519
"mp-12023",0.569716,0.457591,0.506607
"mp-12221",0.535685,0.720361,0.759454
"mp-12271",0.64193,0.932408,0.797832
"mp-12418",0.243865,0.251198,0.2703
"mp-1244",0.220926,0.263373,0.224904
"mp-12453",0.274912,0.351029,0.286475
"mp-12454",0.272985,0.34212,0.283903
"mp-12455",0.272192,0.337963,0.285226
"mp-12457",0.270928,0.328062,0.287391
"mp-1270",0.330404,0.335978,0.332921
"mp-12797",1.153712,1.118473,1.052929
"mp-12843",0.437117,0.341582,0.330995
"mp-1285",0.599351,0.665041,0.906838
"mp-12955",0.231225,0.2725,0.31504
"mp-13252",1.530679,1.594125,1.506575
"mp-13374",0.820128,0.919644,0.922082
"mp-13725",1.167106,1.133097,1.28867
"mp-13872",0.426767,0.360627,0.395624
"mp-13956",0.30182,0.255964,0.234007
"mp-1403",0.32355,0.365204,0.317742
"mp-1413",0.677107,0.741858,0.567645
"mp-14280",0.329369,0.314828,0.370085
"mp-14383",0.814203,0.857712,0.904757
"mp-14493",0.538817,0.525554,0.493214
"mp-14646",1.01773,1.042816,1.019424
"mp-14680",0.362263,0.317657,0.342443
"mp-14743",0.406037,0.357765,0.400115
"mp-1477",0.218104,0.234839,0.212521
"mp-14988",0.403516,0.403554,0.343443
"mp-1508",0.351735,0.285831,0.336182
"mp-15108",0.546375,0.564122,0.585234
"mp-15148",0.277433,0.293351,0.324483
"mp-15179",0.32285,0.361678,0.316228
"mp-1522",0.728457,0.779762,0.834485
"mp-15515",0.624208,0.656068,0.608127
"mp-1568",0.2483,0.317395,0.288263
"mp-15865",0.651135,0.685937,0.713641
"mp-15960",1.323148,1.247303,1.190712
"mp-16160",0.606264,0.42517,0.592461
"mp-16167",0.250624,0.255395,0.232282
"mp-16264",0.222408,0.222958,0.228139
"mp-16403",0.255746,0.625089,0.278483
"mp-16608",0.52177,0.589899,0.56513
"mp-16610",0.446341,0.471319,0.491318
"mp-1666",0.383278,0.242314,0.38225
"mp-16818",0.161991,0.194796,0.203672
"mp-16848",0.234034,0.231686,0.215715
"mp-16863",0.254301,0.28563,0.235765
"mp-16870",0.207575,0.237182,0.199978
"mp-16904",0.183848,0.209787,0.177547
"mp-16905",0.169552,0.301895,0.203684
"mp-16911",0.270207,0.251276,0.215511
"mp-16919",0.378367,0.408162,0.402569
"mp-16927",0.602751,0.633906,0.543569
"mp-16934",0.722496,0.736264,0.721856
"mp-16945",0.536439,0.746112,0.536988
"mp-16972",0.30458,0.295298,0.207118
"mp-16996",0.985881,1.154014,1.225906
"mp-17043",0.307547,0.337911,0.315675
"mp-17048",0.190781,0.230047,0.178937
"mp-17057",0.313015,0.317013,0.293573
"mp-17063",0.252642,0.31283,0.205006
"mp-17066",0.813364,0.829596,0.798342
"mp-17088",0.269546,0.314645,0.283022
"mp-17090",0.305507,0.340718,0.303619
"mp-17095",0.284874,0.216616,0.110332
"mp-17112",0.151985,0.157991,0.253616
"mp-17129",0.54571,1.048277,0.571266
"mp-17133",0.431427,0.959453,0.473668
"mp-17153",0.180662,0.255984,0.213948
"mp-17154",0.201308,0.207398,0.179489
"mp-1716",0.661773,0.733256,0.768824
"mp-17186",0.35563,0.380982,0.311735
"mp-17273",0.18114,0.251963,0.213132
"mp-17275",0.750979,0.988571,0.763598
"mp-17283",0.200116,0.19592,0.173038
"mp-17324",0.284458,0.478773,0.239459
"mp-17361",0.165422,0.198478,0.152365
"mp-17363",0.658146,0.824441,0.640955
"mp-17394",0.73317,0.71818,0.634113
"mp-17404",0.905452,0.881459,0.891131
"mp-17412",0.645367,0.815767,0.639222
"mp-17441",0.475129,0.533305,0.597422
"mp-17487",0.604456,0.644336,0.554628
"mp-17501",0.251982,0.319748,0.263775
"mp-17597",0.482835,0.697476,0.586422
"mp-17612",0.612819,0.61942,0.537157
"mp-17633",0.571761,0.633505,0.522295
"mp-17638",0.177607,0.180512,0.146685
"mp-17660",0.275743,0.33516,0.233159
"mp-17678",0.443079,0.601038,0.498386
"mp-17691",0.332273,0.288299,0.351468
"mp-17697",0.561009,0.691903,0.513727
"mp-17715",0.909198,1.382167,0.750706
"mp-17730",0.729907,0.43799,0.473564
"mp-17750",0.515687,0.511777,0.443478
"mp-17769",1.019881,0.743909,0.932823
"mp-17785",0.712861,0.777591,0.646647
"mp-17786",0.185467,0.264264,0.214795
"mp-17805",0.268139,0.292565,0.230228
"mp-17830",0.12761,0.131211,0.219564
"mp-17832",0.50567,0.528732,0.469937
"mp-17834",0.568409,0.589426,0.513194
"mp-17854",0.711481,0.795767,0.681993
"mp-17872",0.21015,0.289851,0.2434
"mp-17885",0.1936,0.182252,0.20516
"mp-17891",0.81035,0.756129,0.784569
"mp-17908",0.328657,0.317396,0.255785
"mp-17913",0.567144,0.617232,0.516278
"mp-17927",0.180565,0.253391,0.213369
"mp-17928",0.181542,0.250051,0.213403
"mp-17945",0.230492,0.21349,0.241156
"mp-17960",0.641649,0.820724,0.638094
"mp-17978",0.202957,0.16307,0.189025
"mp-17980",0.253912,0.291178,0.238611
"mp-17989",0.326495,0.356589,0.295934
"mp-17998",0.616459,1.006944,0.67356
"mp-18003",0.388496,0.214735,0.159541
"mp-18008",0.204306,0.231183,0.190525
"mp-18010",0.259289,0.25045,0.436735
"mp-18040",0.540366,0.66201,0.498227
"mp-18042",0.679148,0.864466,0.686952
"mp-18084",0.72953,0.882884,0.677366
"mp-18099",0.402893,0.429489,0.573828
"mp-18101",0.1924,0.232161,0.266243
"mp-18105",0.215272,0.177574,0.105966
