1.90142837   0.00119992   0.00097433   0.00119992   1.90390888   0.0014949   0.00097433   0.0014949   1.90542981
0.76834315   -0.00119992   -0.00097433   -0.00119992   0.76586264   -0.0014949   -0.00097433   -0.0014949   0.76434171
2.66977153   -0.0   -0.0   -0.0   2.66977153   -0.0   -0.0   -0.0   2.66977153
